Var1,Var2,Var3,Var4,Freq
2016,3,Willowridge-Martingrove-Richview (7),9,0
2017,3,Willowridge-Martingrove-Richview (7),9,0
2018,3,Willowridge-Martingrove-Richview (7),9,0
2019,3,Willowridge-Martingrove-Richview (7),9,0
2020,3,Willowridge-Martingrove-Richview (7),9,0
2016,0,Woburn (137),9,69
2017,0,Woburn (137),9,72
2018,0,Woburn (137),9,88
2019,0,Woburn (137),9,74
2020,0,Woburn (137),9,31
2016,1,Woburn (137),9,0
2017,1,Woburn (137),9,0
2018,1,Woburn (137),9,0
2019,1,Woburn (137),9,0
2020,1,Woburn (137),9,0
2016,2,Woburn (137),9,0
2017,2,Woburn (137),9,0
2018,2,Woburn (137),9,0
2019,2,Woburn (137),9,0
2020,2,Woburn (137),9,0
2016,3,Woburn (137),9,0
2017,3,Woburn (137),9,0
2018,3,Woburn (137),9,0
2019,3,Woburn (137),9,0
2020,3,Woburn (137),9,0
2016,0,Woodbine Corridor (64),9,4
2017,0,Woodbine Corridor (64),9,11
2018,0,Woodbine Corridor (64),9,13
2019,0,Woodbine Corridor (64),9,10
2020,0,Woodbine Corridor (64),9,5
2016,1,Woodbine Corridor (64),9,0
2017,1,Woodbine Corridor (64),9,0
2018,1,Woodbine Corridor (64),9,0
2019,1,Woodbine Corridor (64),9,0
2020,1,Woodbine Corridor (64),9,0
2016,2,Woodbine Corridor (64),9,0
2017,2,Woodbine Corridor (64),9,0
2018,2,Woodbine Corridor (64),9,0
2019,2,Woodbine Corridor (64),9,0
2020,2,Woodbine Corridor (64),9,0
2016,3,Woodbine Corridor (64),9,0
2017,3,Woodbine Corridor (64),9,0
2018,3,Woodbine Corridor (64),9,0
2019,3,Woodbine Corridor (64),9,0
2020,3,Woodbine Corridor (64),9,0
2016,0,Woodbine-Lumsden (60),9,3
2017,0,Woodbine-Lumsden (60),9,3
2018,0,Woodbine-Lumsden (60),9,2
2019,0,Woodbine-Lumsden (60),9,3
2020,0,Woodbine-Lumsden (60),9,3
2016,1,Woodbine-Lumsden (60),9,0
2017,1,Woodbine-Lumsden (60),9,0
2018,1,Woodbine-Lumsden (60),9,0
2019,1,Woodbine-Lumsden (60),9,0
2020,1,Woodbine-Lumsden (60),9,0
2016,2,Woodbine-Lumsden (60),9,0
2017,2,Woodbine-Lumsden (60),9,0
2018,2,Woodbine-Lumsden (60),9,0
2019,2,Woodbine-Lumsden (60),9,0
2020,2,Woodbine-Lumsden (60),9,0
2016,3,Woodbine-Lumsden (60),9,0
2017,3,Woodbine-Lumsden (60),9,0
2018,3,Woodbine-Lumsden (60),9,0
2019,3,Woodbine-Lumsden (60),9,0
2020,3,Woodbine-Lumsden (60),9,0
2016,0,Wychwood (94),9,17
2017,0,Wychwood (94),9,21
2018,0,Wychwood (94),9,13
2019,0,Wychwood (94),9,15
2020,0,Wychwood (94),9,4
2016,1,Wychwood (94),9,0
2017,1,Wychwood (94),9,0
2018,1,Wychwood (94),9,0
2019,1,Wychwood (94),9,0
2020,1,Wychwood (94),9,0
2016,2,Wychwood (94),9,0
2017,2,Wychwood (94),9,0
2018,2,Wychwood (94),9,0
2019,2,Wychwood (94),9,0
2020,2,Wychwood (94),9,0
2016,3,Wychwood (94),9,0
2017,3,Wychwood (94),9,0
2018,3,Wychwood (94),9,0
2019,3,Wychwood (94),9,0
2020,3,Wychwood (94),9,0
2016,0,Yonge-Eglinton (100),9,16
2017,0,Yonge-Eglinton (100),9,28
2018,0,Yonge-Eglinton (100),9,26
2019,0,Yonge-Eglinton (100),9,28
2020,0,Yonge-Eglinton (100),9,15
2016,1,Yonge-Eglinton (100),9,0
2017,1,Yonge-Eglinton (100),9,0
2018,1,Yonge-Eglinton (100),9,0
2019,1,Yonge-Eglinton (100),9,0
2020,1,Yonge-Eglinton (100),9,0
2016,2,Yonge-Eglinton (100),9,0
2017,2,Yonge-Eglinton (100),9,0
2018,2,Yonge-Eglinton (100),9,0
2019,2,Yonge-Eglinton (100),9,0
2020,2,Yonge-Eglinton (100),9,0
2016,3,Yonge-Eglinton (100),9,0
2017,3,Yonge-Eglinton (100),9,0
2018,3,Yonge-Eglinton (100),9,0
2019,3,Yonge-Eglinton (100),9,0
2020,3,Yonge-Eglinton (100),9,0
2016,0,Yonge-St.Clair (97),9,31
2017,0,Yonge-St.Clair (97),9,22
2018,0,Yonge-St.Clair (97),9,13
2019,0,Yonge-St.Clair (97),9,29
2020,0,Yonge-St.Clair (97),9,14
2016,1,Yonge-St.Clair (97),9,0
2017,1,Yonge-St.Clair (97),9,0
2018,1,Yonge-St.Clair (97),9,0
2019,1,Yonge-St.Clair (97),9,0
2020,1,Yonge-St.Clair (97),9,0
2016,2,Yonge-St.Clair (97),9,0
2017,2,Yonge-St.Clair (97),9,0
2018,2,Yonge-St.Clair (97),9,0
2019,2,Yonge-St.Clair (97),9,0
2020,2,Yonge-St.Clair (97),9,0
2016,3,Yonge-St.Clair (97),9,0
2017,3,Yonge-St.Clair (97),9,0
2018,3,Yonge-St.Clair (97),9,0
2019,3,Yonge-St.Clair (97),9,0
2020,3,Yonge-St.Clair (97),9,0
2016,0,York University Heights (27),9,72
2017,0,York University Heights (27),9,70
2018,0,York University Heights (27),9,71
2019,0,York University Heights (27),9,58
2020,0,York University Heights (27),9,48
2016,1,York University Heights (27),9,0
2017,1,York University Heights (27),9,0
2018,1,York University Heights (27),9,0
2019,1,York University Heights (27),9,0
2020,1,York University Heights (27),9,0
2016,2,York University Heights (27),9,0
2017,2,York University Heights (27),9,0
2018,2,York University Heights (27),9,0
2019,2,York University Heights (27),9,0
2020,2,York University Heights (27),9,0
2016,3,York University Heights (27),9,0
2017,3,York University Heights (27),9,0
2018,3,York University Heights (27),9,0
2019,3,York University Heights (27),9,0
2020,3,York University Heights (27),9,0
2016,0,Yorkdale-Glen Park (31),9,43
2017,0,Yorkdale-Glen Park (31),9,48
2018,0,Yorkdale-Glen Park (31),9,42
2019,0,Yorkdale-Glen Park (31),9,33
2020,0,Yorkdale-Glen Park (31),9,26
2016,1,Yorkdale-Glen Park (31),9,0
2017,1,Yorkdale-Glen Park (31),9,0
2018,1,Yorkdale-Glen Park (31),9,0
2019,1,Yorkdale-Glen Park (31),9,1
2020,1,Yorkdale-Glen Park (31),9,0
2016,2,Yorkdale-Glen Park (31),9,0
2017,2,Yorkdale-Glen Park (31),9,0
2018,2,Yorkdale-Glen Park (31),9,0
2019,2,Yorkdale-Glen Park (31),9,0
2020,2,Yorkdale-Glen Park (31),9,0
2016,3,Yorkdale-Glen Park (31),9,0
2017,3,Yorkdale-Glen Park (31),9,0
2018,3,Yorkdale-Glen Park (31),9,0
2019,3,Yorkdale-Glen Park (31),9,0
2020,3,Yorkdale-Glen Park (31),9,0
2016,0,Agincourt North (129),10,40
2017,0,Agincourt North (129),10,28
2018,0,Agincourt North (129),10,38
2019,0,Agincourt North (129),10,25
2020,0,Agincourt North (129),10,10
2016,1,Agincourt North (129),10,0
2017,1,Agincourt North (129),10,0
2018,1,Agincourt North (129),10,0
2019,1,Agincourt North (129),10,0
2020,1,Agincourt North (129),10,0
2016,2,Agincourt North (129),10,0
2017,2,Agincourt North (129),10,0
2018,2,Agincourt North (129),10,0
2019,2,Agincourt North (129),10,0
2020,2,Agincourt North (129),10,0
2016,3,Agincourt North (129),10,0
2017,3,Agincourt North (129),10,0
2018,3,Agincourt North (129),10,0
2019,3,Agincourt North (129),10,0
2020,3,Agincourt North (129),10,0
2016,0,Agincourt South-Malvern West (128),10,50
2017,0,Agincourt South-Malvern West (128),10,54
2018,0,Agincourt South-Malvern West (128),10,41
2019,0,Agincourt South-Malvern West (128),10,62
2020,0,Agincourt South-Malvern West (128),10,26
2016,1,Agincourt South-Malvern West (128),10,0
2017,1,Agincourt South-Malvern West (128),10,0
2018,1,Agincourt South-Malvern West (128),10,0
2019,1,Agincourt South-Malvern West (128),10,0
2020,1,Agincourt South-Malvern West (128),10,0
2016,2,Agincourt South-Malvern West (128),10,0
2017,2,Agincourt South-Malvern West (128),10,0
2018,2,Agincourt South-Malvern West (128),10,0
2019,2,Agincourt South-Malvern West (128),10,0
2020,2,Agincourt South-Malvern West (128),10,0
2016,3,Agincourt South-Malvern West (128),10,0
2017,3,Agincourt South-Malvern West (128),10,0
2018,3,Agincourt South-Malvern West (128),10,0
2019,3,Agincourt South-Malvern West (128),10,0
2020,3,Agincourt South-Malvern West (128),10,0
2016,0,Alderwood (20),10,7
2017,0,Alderwood (20),10,5
2018,0,Alderwood (20),10,7
2019,0,Alderwood (20),10,3
2020,0,Alderwood (20),10,4
2016,1,Alderwood (20),10,0
2017,1,Alderwood (20),10,0
2018,1,Alderwood (20),10,0
2019,1,Alderwood (20),10,0
2020,1,Alderwood (20),10,0
2016,2,Alderwood (20),10,0
2017,2,Alderwood (20),10,0
2018,2,Alderwood (20),10,0
2019,2,Alderwood (20),10,0
2020,2,Alderwood (20),10,0
2016,3,Alderwood (20),10,0
2017,3,Alderwood (20),10,0
2018,3,Alderwood (20),10,0
2019,3,Alderwood (20),10,0
2020,3,Alderwood (20),10,0
2016,0,Annex (95),10,58
2017,0,Annex (95),10,56
2018,0,Annex (95),10,56
2019,0,Annex (95),10,80
2020,0,Annex (95),10,35
2016,1,Annex (95),10,0
2017,1,Annex (95),10,0
2018,1,Annex (95),10,0
2019,1,Annex (95),10,0
2020,1,Annex (95),10,0
2016,2,Annex (95),10,0
2017,2,Annex (95),10,0
2018,2,Annex (95),10,0
2019,2,Annex (95),10,0
2020,2,Annex (95),10,0
2016,3,Annex (95),10,0
2017,3,Annex (95),10,0
2018,3,Annex (95),10,0
2019,3,Annex (95),10,0
2020,3,Annex (95),10,0
2016,0,Banbury-Don Mills (42),10,65
2017,0,Banbury-Don Mills (42),10,42
2018,0,Banbury-Don Mills (42),10,40
2019,0,Banbury-Don Mills (42),10,56
2020,0,Banbury-Don Mills (42),10,27
2016,1,Banbury-Don Mills (42),10,0
2017,1,Banbury-Don Mills (42),10,0
2018,1,Banbury-Don Mills (42),10,0
2019,1,Banbury-Don Mills (42),10,0
2020,1,Banbury-Don Mills (42),10,0
2016,2,Banbury-Don Mills (42),10,0
2017,2,Banbury-Don Mills (42),10,0
2018,2,Banbury-Don Mills (42),10,0
2019,2,Banbury-Don Mills (42),10,0
2020,2,Banbury-Don Mills (42),10,0
2016,3,Banbury-Don Mills (42),10,0
2017,3,Banbury-Don Mills (42),10,0
2018,3,Banbury-Don Mills (42),10,0
2019,3,Banbury-Don Mills (42),10,0
2020,3,Banbury-Don Mills (42),10,0
2016,0,Bathurst Manor (34),10,36
2017,0,Bathurst Manor (34),10,24
2018,0,Bathurst Manor (34),10,25
2019,0,Bathurst Manor (34),10,20
2020,0,Bathurst Manor (34),10,7
2016,1,Bathurst Manor (34),10,0
2017,1,Bathurst Manor (34),10,0
2018,1,Bathurst Manor (34),10,0
2019,1,Bathurst Manor (34),10,0
2020,1,Bathurst Manor (34),10,0
2016,2,Bathurst Manor (34),10,0
2017,2,Bathurst Manor (34),10,0
2018,2,Bathurst Manor (34),10,0
2019,2,Bathurst Manor (34),10,0
2020,2,Bathurst Manor (34),10,0
2016,3,Bathurst Manor (34),10,0
2017,3,Bathurst Manor (34),10,0
2018,3,Bathurst Manor (34),10,0
2019,3,Bathurst Manor (34),10,0
2020,3,Bathurst Manor (34),10,0
2016,0,Bay Street Corridor (76),10,74
2017,0,Bay Street Corridor (76),10,82
2018,0,Bay Street Corridor (76),10,96
2019,0,Bay Street Corridor (76),10,89
2020,0,Bay Street Corridor (76),10,35
2016,1,Bay Street Corridor (76),10,0
2017,1,Bay Street Corridor (76),10,1
2018,1,Bay Street Corridor (76),10,0
2019,1,Bay Street Corridor (76),10,0
2020,1,Bay Street Corridor (76),10,0
2016,2,Bay Street Corridor (76),10,0
2017,2,Bay Street Corridor (76),10,0
2018,2,Bay Street Corridor (76),10,0
2019,2,Bay Street Corridor (76),10,0
2020,2,Bay Street Corridor (76),10,0
2016,3,Bay Street Corridor (76),10,0
2017,3,Bay Street Corridor (76),10,0
2018,3,Bay Street Corridor (76),10,0
2019,3,Bay Street Corridor (76),10,0
2020,3,Bay Street Corridor (76),10,0
2016,0,Bayview Village (52),10,33
2017,0,Bayview Village (52),10,28
2018,0,Bayview Village (52),10,32
2019,0,Bayview Village (52),10,26
2020,0,Bayview Village (52),10,30
2016,1,Bayview Village (52),10,0
2017,1,Bayview Village (52),10,0
2018,1,Bayview Village (52),10,0
2019,1,Bayview Village (52),10,0
2020,1,Bayview Village (52),10,0
2016,2,Bayview Village (52),10,0
2017,2,Bayview Village (52),10,0
2018,2,Bayview Village (52),10,0
2019,2,Bayview Village (52),10,0
2020,2,Bayview Village (52),10,0
2016,3,Bayview Village (52),10,0
2017,3,Bayview Village (52),10,0
2018,3,Bayview Village (52),10,0
2019,3,Bayview Village (52),10,0
2020,3,Bayview Village (52),10,0
2016,0,Bayview Woods-Steeles (49),10,14
2017,0,Bayview Woods-Steeles (49),10,15
2018,0,Bayview Woods-Steeles (49),10,17
2019,0,Bayview Woods-Steeles (49),10,18
2020,0,Bayview Woods-Steeles (49),10,3
2016,1,Bayview Woods-Steeles (49),10,0
2017,1,Bayview Woods-Steeles (49),10,0
2018,1,Bayview Woods-Steeles (49),10,0
2019,1,Bayview Woods-Steeles (49),10,0
2020,1,Bayview Woods-Steeles (49),10,0
2016,2,Bayview Woods-Steeles (49),10,0
2017,2,Bayview Woods-Steeles (49),10,0
2018,2,Bayview Woods-Steeles (49),10,0
2019,2,Bayview Woods-Steeles (49),10,0
2020,2,Bayview Woods-Steeles (49),10,0
2016,3,Bayview Woods-Steeles (49),10,0
2017,3,Bayview Woods-Steeles (49),10,0
2018,3,Bayview Woods-Steeles (49),10,0
2019,3,Bayview Woods-Steeles (49),10,0
2020,3,Bayview Woods-Steeles (49),10,0
2016,0,Bedford Park-Nortown (39),10,34
2017,0,Bedford Park-Nortown (39),10,34
2018,0,Bedford Park-Nortown (39),10,24
2019,0,Bedford Park-Nortown (39),10,39
2020,0,Bedford Park-Nortown (39),10,10
2016,1,Bedford Park-Nortown (39),10,0
2017,1,Bedford Park-Nortown (39),10,0
2018,1,Bedford Park-Nortown (39),10,0
2019,1,Bedford Park-Nortown (39),10,0
2020,1,Bedford Park-Nortown (39),10,0
2016,2,Bedford Park-Nortown (39),10,0
2017,2,Bedford Park-Nortown (39),10,0
2018,2,Bedford Park-Nortown (39),10,0
2019,2,Bedford Park-Nortown (39),10,0
2020,2,Bedford Park-Nortown (39),10,0
2016,3,Bedford Park-Nortown (39),10,0
2017,3,Bedford Park-Nortown (39),10,0
2018,3,Bedford Park-Nortown (39),10,0
2019,3,Bedford Park-Nortown (39),10,0
2020,3,Bedford Park-Nortown (39),10,0
2016,0,Beechborough-Greenbrook (112),10,17
2017,0,Beechborough-Greenbrook (112),10,18
2018,0,Beechborough-Greenbrook (112),10,16
2019,0,Beechborough-Greenbrook (112),10,16
2020,0,Beechborough-Greenbrook (112),10,13
2016,1,Beechborough-Greenbrook (112),10,0
2017,1,Beechborough-Greenbrook (112),10,0
2018,1,Beechborough-Greenbrook (112),10,0
2019,1,Beechborough-Greenbrook (112),10,0
2020,1,Beechborough-Greenbrook (112),10,0
2016,2,Beechborough-Greenbrook (112),10,0
2017,2,Beechborough-Greenbrook (112),10,0
2018,2,Beechborough-Greenbrook (112),10,0
2019,2,Beechborough-Greenbrook (112),10,0
2020,2,Beechborough-Greenbrook (112),10,0
2016,3,Beechborough-Greenbrook (112),10,0
2017,3,Beechborough-Greenbrook (112),10,0
2018,3,Beechborough-Greenbrook (112),10,0
2019,3,Beechborough-Greenbrook (112),10,0
2020,3,Beechborough-Greenbrook (112),10,0
2016,0,Bendale (127),10,51
2017,0,Bendale (127),10,43
2018,0,Bendale (127),10,47
2019,0,Bendale (127),10,56
2020,0,Bendale (127),10,22
2016,1,Bendale (127),10,0
2017,1,Bendale (127),10,0
2018,1,Bendale (127),10,0
2019,1,Bendale (127),10,0
2020,1,Bendale (127),10,0
2016,2,Bendale (127),10,0
2017,2,Bendale (127),10,0
2018,2,Bendale (127),10,0
2019,2,Bendale (127),10,0
2020,2,Bendale (127),10,0
2016,3,Bendale (127),10,0
2017,3,Bendale (127),10,0
2018,3,Bendale (127),10,0
2019,3,Bendale (127),10,0
2020,3,Bendale (127),10,0
2016,0,Birchcliffe-Cliffside (122),10,13
2017,0,Birchcliffe-Cliffside (122),10,22
2018,0,Birchcliffe-Cliffside (122),10,11
2019,0,Birchcliffe-Cliffside (122),10,14
2020,0,Birchcliffe-Cliffside (122),10,1
2016,1,Birchcliffe-Cliffside (122),10,0
2017,1,Birchcliffe-Cliffside (122),10,0
2018,1,Birchcliffe-Cliffside (122),10,0
2019,1,Birchcliffe-Cliffside (122),10,0
2020,1,Birchcliffe-Cliffside (122),10,0
2016,2,Birchcliffe-Cliffside (122),10,0
2017,2,Birchcliffe-Cliffside (122),10,0
2018,2,Birchcliffe-Cliffside (122),10,0
2019,2,Birchcliffe-Cliffside (122),10,0
2020,2,Birchcliffe-Cliffside (122),10,0
2016,3,Birchcliffe-Cliffside (122),10,0
2017,3,Birchcliffe-Cliffside (122),10,0
2018,3,Birchcliffe-Cliffside (122),10,0
2019,3,Birchcliffe-Cliffside (122),10,0
2020,3,Birchcliffe-Cliffside (122),10,0
2016,0,Black Creek (24),10,20
2017,0,Black Creek (24),10,25
2018,0,Black Creek (24),10,26
2019,0,Black Creek (24),10,25
2020,0,Black Creek (24),10,16
2016,1,Black Creek (24),10,0
2017,1,Black Creek (24),10,0
2018,1,Black Creek (24),10,0
2019,1,Black Creek (24),10,0
2020,1,Black Creek (24),10,0
2016,2,Black Creek (24),10,0
2017,2,Black Creek (24),10,0
2018,2,Black Creek (24),10,0
2019,2,Black Creek (24),10,0
2020,2,Black Creek (24),10,0
2016,3,Black Creek (24),10,0
2017,3,Black Creek (24),10,0
2018,3,Black Creek (24),10,0
2019,3,Black Creek (24),10,0
2020,3,Black Creek (24),10,0
2016,0,Blake-Jones (69),10,3
2017,0,Blake-Jones (69),10,4
2018,0,Blake-Jones (69),10,6
2019,0,Blake-Jones (69),10,4
2020,0,Blake-Jones (69),10,6
2016,1,Blake-Jones (69),10,0
2017,1,Blake-Jones (69),10,0
2018,1,Blake-Jones (69),10,0
2019,1,Blake-Jones (69),10,0
2020,1,Blake-Jones (69),10,0
2016,2,Blake-Jones (69),10,0
2017,2,Blake-Jones (69),10,0
2018,2,Blake-Jones (69),10,0
2019,2,Blake-Jones (69),10,0
2020,2,Blake-Jones (69),10,0
2016,3,Blake-Jones (69),10,0
2017,3,Blake-Jones (69),10,0
2018,3,Blake-Jones (69),10,0
2019,3,Blake-Jones (69),10,0
2020,3,Blake-Jones (69),10,0
2016,0,Briar Hill-Belgravia (108),10,13
2017,0,Briar Hill-Belgravia (108),10,13
2018,0,Briar Hill-Belgravia (108),10,9
2019,0,Briar Hill-Belgravia (108),10,6
2020,0,Briar Hill-Belgravia (108),10,10
2016,1,Briar Hill-Belgravia (108),10,0
2017,1,Briar Hill-Belgravia (108),10,0
2018,1,Briar Hill-Belgravia (108),10,0
2019,1,Briar Hill-Belgravia (108),10,0
2020,1,Briar Hill-Belgravia (108),10,0
2016,2,Briar Hill-Belgravia (108),10,0
2017,2,Briar Hill-Belgravia (108),10,0
2018,2,Briar Hill-Belgravia (108),10,0
2019,2,Briar Hill-Belgravia (108),10,0
2020,2,Briar Hill-Belgravia (108),10,0
2016,3,Briar Hill-Belgravia (108),10,0
2017,3,Briar Hill-Belgravia (108),10,0
2018,3,Briar Hill-Belgravia (108),10,0
2019,3,Briar Hill-Belgravia (108),10,0
2020,3,Briar Hill-Belgravia (108),10,0
2016,0,Bridle Path-Sunnybrook-York Mills (41),10,17
2017,0,Bridle Path-Sunnybrook-York Mills (41),10,21
2018,0,Bridle Path-Sunnybrook-York Mills (41),10,21
2019,0,Bridle Path-Sunnybrook-York Mills (41),10,18
2020,0,Bridle Path-Sunnybrook-York Mills (41),10,6
2016,1,Bridle Path-Sunnybrook-York Mills (41),10,0
2017,1,Bridle Path-Sunnybrook-York Mills (41),10,0
2018,1,Bridle Path-Sunnybrook-York Mills (41),10,0
2019,1,Bridle Path-Sunnybrook-York Mills (41),10,0
2020,1,Bridle Path-Sunnybrook-York Mills (41),10,0
2016,2,Bridle Path-Sunnybrook-York Mills (41),10,0
2017,2,Bridle Path-Sunnybrook-York Mills (41),10,0
2018,2,Bridle Path-Sunnybrook-York Mills (41),10,0
2019,2,Bridle Path-Sunnybrook-York Mills (41),10,0
2020,2,Bridle Path-Sunnybrook-York Mills (41),10,0
2016,3,Bridle Path-Sunnybrook-York Mills (41),10,0
2017,3,Bridle Path-Sunnybrook-York Mills (41),10,0
2018,3,Bridle Path-Sunnybrook-York Mills (41),10,0
2019,3,Bridle Path-Sunnybrook-York Mills (41),10,0
2020,3,Bridle Path-Sunnybrook-York Mills (41),10,0
2016,0,Broadview North (57),10,8
2017,0,Broadview North (57),10,7
2018,0,Broadview North (57),10,6
2019,0,Broadview North (57),10,5
2020,0,Broadview North (57),10,4
2016,1,Broadview North (57),10,0
2017,1,Broadview North (57),10,0
2018,1,Broadview North (57),10,0
2019,1,Broadview North (57),10,0
2020,1,Broadview North (57),10,0
2016,2,Broadview North (57),10,0
2017,2,Broadview North (57),10,0
2018,2,Broadview North (57),10,0
2019,2,Broadview North (57),10,0
2020,2,Broadview North (57),10,0
2016,3,Broadview North (57),10,0
2017,3,Broadview North (57),10,0
2018,3,Broadview North (57),10,0
2019,3,Broadview North (57),10,0
2020,3,Broadview North (57),10,0
2016,0,Brookhaven-Amesbury (30),10,22
2017,0,Brookhaven-Amesbury (30),10,19
2018,0,Brookhaven-Amesbury (30),10,24
2019,0,Brookhaven-Amesbury (30),10,23
2020,0,Brookhaven-Amesbury (30),10,7
2016,1,Brookhaven-Amesbury (30),10,0
2017,1,Brookhaven-Amesbury (30),10,0
2018,1,Brookhaven-Amesbury (30),10,0
2019,1,Brookhaven-Amesbury (30),10,1
2020,1,Brookhaven-Amesbury (30),10,0
2016,2,Brookhaven-Amesbury (30),10,0
2017,2,Brookhaven-Amesbury (30),10,0
2018,2,Brookhaven-Amesbury (30),10,0
2019,2,Brookhaven-Amesbury (30),10,0
2020,2,Brookhaven-Amesbury (30),10,0
2016,3,Brookhaven-Amesbury (30),10,0
2017,3,Brookhaven-Amesbury (30),10,0
2018,3,Brookhaven-Amesbury (30),10,0
2019,3,Brookhaven-Amesbury (30),10,0
2020,3,Brookhaven-Amesbury (30),10,0
2016,0,Cabbagetown-South St.James Town (71),10,25
2017,0,Cabbagetown-South St.James Town (71),10,14
2018,0,Cabbagetown-South St.James Town (71),10,13
2019,0,Cabbagetown-South St.James Town (71),10,19
2020,0,Cabbagetown-South St.James Town (71),10,8
2016,1,Cabbagetown-South St.James Town (71),10,0
2017,1,Cabbagetown-South St.James Town (71),10,0
2018,1,Cabbagetown-South St.James Town (71),10,0
2019,1,Cabbagetown-South St.James Town (71),10,0
2020,1,Cabbagetown-South St.James Town (71),10,0
2016,2,Cabbagetown-South St.James Town (71),10,0
2017,2,Cabbagetown-South St.James Town (71),10,0
2018,2,Cabbagetown-South St.James Town (71),10,0
2019,2,Cabbagetown-South St.James Town (71),10,0
2020,2,Cabbagetown-South St.James Town (71),10,0
2016,3,Cabbagetown-South St.James Town (71),10,0
2017,3,Cabbagetown-South St.James Town (71),10,0
2018,3,Cabbagetown-South St.James Town (71),10,0
2019,3,Cabbagetown-South St.James Town (71),10,0
2020,3,Cabbagetown-South St.James Town (71),10,0
2016,0,Caledonia-Fairbank (109),10,5
2017,0,Caledonia-Fairbank (109),10,7
2018,0,Caledonia-Fairbank (109),10,3
2019,0,Caledonia-Fairbank (109),10,6
2020,0,Caledonia-Fairbank (109),10,5
2016,1,Caledonia-Fairbank (109),10,0
2017,1,Caledonia-Fairbank (109),10,0
2018,1,Caledonia-Fairbank (109),10,0
2019,1,Caledonia-Fairbank (109),10,0
2020,1,Caledonia-Fairbank (109),10,0
2016,2,Caledonia-Fairbank (109),10,0
2017,2,Caledonia-Fairbank (109),10,0
2018,2,Caledonia-Fairbank (109),10,0
2019,2,Caledonia-Fairbank (109),10,0
2020,2,Caledonia-Fairbank (109),10,0
2016,3,Caledonia-Fairbank (109),10,0
2017,3,Caledonia-Fairbank (109),10,0
2018,3,Caledonia-Fairbank (109),10,0
2019,3,Caledonia-Fairbank (109),10,0
2020,3,Caledonia-Fairbank (109),10,0
2016,0,Casa Loma (96),10,17
2017,0,Casa Loma (96),10,28
2018,0,Casa Loma (96),10,35
2019,0,Casa Loma (96),10,33
2020,0,Casa Loma (96),10,15
2016,1,Casa Loma (96),10,0
2017,1,Casa Loma (96),10,0
2018,1,Casa Loma (96),10,0
2019,1,Casa Loma (96),10,0
2020,1,Casa Loma (96),10,0
2016,2,Casa Loma (96),10,0
2017,2,Casa Loma (96),10,0
2018,2,Casa Loma (96),10,0
2019,2,Casa Loma (96),10,0
2020,2,Casa Loma (96),10,0
2016,3,Casa Loma (96),10,0
2017,3,Casa Loma (96),10,0
2018,3,Casa Loma (96),10,0
2019,3,Casa Loma (96),10,0
2020,3,Casa Loma (96),10,0
2016,0,Centennial Scarborough (133),10,6
2017,0,Centennial Scarborough (133),10,3
2018,0,Centennial Scarborough (133),10,5
2019,0,Centennial Scarborough (133),10,10
2020,0,Centennial Scarborough (133),10,4
2016,1,Centennial Scarborough (133),10,0
2017,1,Centennial Scarborough (133),10,0
2018,1,Centennial Scarborough (133),10,0
2019,1,Centennial Scarborough (133),10,0
2020,1,Centennial Scarborough (133),10,0
2016,2,Centennial Scarborough (133),10,0
2017,2,Centennial Scarborough (133),10,0
2018,2,Centennial Scarborough (133),10,0
